"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 08, 2015","110.88","112.42","112.62","110.16","30.29M","-0.88%"
"Mar 01, 2015","111.86","116.50","116.64","111.70","34.56M","-3.70%"
"Feb 22, 2015","116.16","115.11","117.07","114.29","29.74M","0.76%"
"Feb 15, 2015","115.28","116.40","116.54","114.99","28.77M","-2.29%"
"Feb 08, 2015","117.98","118.83","119.40","117.00","24.56M","-0.56%"
"Feb 01, 2015","118.64","121.84","123.16","117.95","42.61M","-3.90%"
"Jan 25, 2015","123.45","123.33","124.64","120.26","51.38M","-0.63%"
"Jan 18, 2015","124.23","123.63","125.58","123.35","42.84M","1.40%"
"Jan 11, 2015","122.52","117.46","123.15","117.32","55.86M","4.49%"
"Jan 04, 2015","117.26","114.78","117.50","114.73","40.85M","2.79%"
"Dec 28, 2014","114.08","114.61","116.26","112.32","35.68M","-0.65%"
"Dec 21, 2014","114.83","114.81","114.98","112.41","20.51M","0.05%"
"Dec 14, 2014","114.77","116.22","116.97","113.58","36.98M","-2.25%"
"Dec 07, 2014","117.41","114.97","118.99","114.46","29.92M","2.60%"
"Nov 30, 2014","114.43","113.80","117.36","113.74","37.74M","2.07%"
"Nov 23, 2014","112.11","115.15","115.47","111.95","26.55M","-2.84%"
"Nov 16, 2014","115.39","113.97","115.96","112.88","35.20M","0.80%"
"Nov 09, 2014","114.47","112.24","114.72","110.28","41.33M","1.33%"
"Nov 02, 2014","112.97","112.39","113.15","109.67","44.53M","0.28%"
"Oct 26, 2014","112.66","118.18","118.48","111.66","39.67M","-4.81%"
"Oct 19, 2014","118.35","119.68","120.50","117.88","21.38M","-0.54%"
"Oct 12, 2014","118.99","118.14","120.18","117.93","34.65M","1.19%"
"Oct 05, 2014","117.59","115.16","118.26","114.94","34.87M","2.60%"
"Sep 28, 2014","114.61","117.27","117.40","114.42","38.91M","-2.09%"
"Sep 21, 2014","117.06","116.72","117.99","116.20","29.61M","-0.03%"
"Sep 14, 2014","117.09","118.79","119.43","116.72","35.95M","-1.09%"
"Sep 07, 2014","118.38","121.58","121.61","118.07","36.44M","-3.01%"
"Aug 31, 2014","122.06","121.97","122.66","121.25","24.35M","-1.45%"
"Aug 24, 2014","123.86","122.92","124.33","122.72","18.47M","0.54%"
"Aug 17, 2014","123.19","124.78","125.08","122.45","26.98M","-1.82%"
"Aug 10, 2014","125.48","125.84","126.81","124.41","28.17M","-0.56%"
"Aug 03, 2014","126.19","124.36","126.51","123.40","37.20M","1.46%"
"Jul 27, 2014","124.38","125.44","125.88","123.23","31.40M","-1.12%"
"Jul 20, 2014","125.79","126.53","126.55","123.90","24.00M","-0.27%"
"Jul 13, 2014","126.13","125.50","127.55","124.36","44.01M","-2.06%"
"Jul 06, 2014","128.78","126.63","129.21","126.23","29.86M","1.27%"
"Jun 29, 2014","127.16","126.53","128.24","126.37","36.96M","0.39%"
"Jun 22, 2014","126.66","126.65","127.55","126.20","27.93M","0.13%"
"Jun 15, 2014","126.50","122.88","127.23","121.82","48.80M","2.88%"
"Jun 08, 2014","122.96","120.79","123.04","120.57","21.35M","1.95%"
"Jun 01, 2014","120.61","119.93","120.88","119.42","23.79M","0.15%"
"May 25, 2014","120.43","122.98","123.07","119.62","31.96M","-3.28%"
"May 18, 2014","124.51","125.28","125.47","123.53","20.19M","0.01%"
"May 11, 2014","124.50","125.40","125.96","124.29","20.60M","0.32%"
"May 04, 2014","124.10","126.47","126.63","123.82","23.98M","-0.77%"
